"","INT:C079.mzML","INT:C080.mzML","INT:C081.mzML","INT:C083.mzML","INT:C084.mzML","INT:C103.mzML","INT:C105.mzML","INT:C123.mzML","INT:C135.mzML","INT:C137.mzML","INT:C141.mzML","INT:C145.mzML","INT:C149.mzML","INT:C155.mzML","INT:C176.mzML"
"PC(38:4)",7.51651236006554,5.56550311550703,9.56433853601978,17.3329188905685,4.84024677161201,4.77424506945562,5.64242072542446,9.65230921464978,7.77389754822704,11.3828325265281,8.68202951310501,8.79548530267285,15.1554141494063,13.1425280608334,5.19024672357963
"PC(38:3)",2.47040866202594,2.19743155749266,2.17105252184047,4.40350900993207,1.82064209288831,1.73380557450795,2.30735532067921,1.76920132225113,1.92847635654137,4.2716592247753,2.22162140694203,2.81234139155232,3.53932052231454,3.59978318242245,2.00022812792879
"PC(38:2)",0.838728672049339,0.697004576527082,0.54985097160677,0.978801501627836,0.612561568391472,0.567971127573647,0.75154994086026,0.0112502253533104,3.30508050535135,2.88624075486999,0.650620961886004,0.621811990428276,0.760680523957213,1.48947313134403,0.653440937855548
"PC(38:1)",0.546927769625425,0.423493876566319,0.353622549781725,0.511780803122205,0.565717951398425,0.586296790186375,0.408533540122728,0.579370253295337,0.604947147164936,0.440080242668311,0.777832620587462,0.672103601275132,0.247498163269008,0.302367524270266,0.489570021679167
"PC(40:6)",1.3501030969991,0.904887063033385,0.6950825281348,2.38098720113025,1.19098232708099,1.37844885541172,0.78136022165707,1.73725996458264,0.489734506182027,2.12105129984383,1.44877387524273,2.4099717307131,1.01146618893693,0.88893688656639,1.03821905820211
"PC(40:5)",1.65026887690725,1.05764794333908,0.830334401452956,2.50573348018687,1.26295765855994,1.09612018794948,1.21868259789985,0.744953610452459,0.832713366651277,3.22425354971143,1.20569806371144,2.0381338142403,1.19326122169348,2.11727329420668,1.15579184510754
"PC(40:4)",0.70646337821503,0.630732735667128,0.633001357470766,1.25658041701628,0.534307271701434,0.587588163466253,0.573605078818575,0.627335165007995,0.490567130129864,1.1236182284429,0.58573026960676,0.949577516750295,0.780362251513023,1.25573511162851,0.58055523640111
"PC(40:3)",0.217104539998394,0.211814139286286,0.208187621995052,0.319691485616896,0.211695406422528,0.21486962651669,0.20868304991242,0.231741610325921,0.162229209673261,0.278906249355669,0.183793037805131,0.229205229694464,0.233861589910413,0.396083615791587,0.211754764907852
"PC(40:2)",0.0872537384443307,0.0658921278808969,0.106619754257866,0.102971536454158,0.119088239665473,0.0923971099434878,0.0856743915723667,0.0426947007837437,0.135819364940059,0.128690050621742,0.103934383333369,0.125670608482264,0.0643334681069359,0.118788863650428,0.0889786905985927
"PC(40:1)",0.178128539636024,0.103778566250676,0.14447153771074,0.252287950698339,0.163102780646513,0.124392857597155,0.13655084018678,0.140678788485297,0.173501015770977,0.228414033529456,0.185796903081575,0.316134749074224,0.127309501205385,0.169566315597504,0.130340251517394
"PC(40:0)",0.106513906027347,0.0522634406759937,0.0509118763589094,0.0868169190209221,0.0404921427875027,0.0470426517149621,0.0451134009821789,0.0428228115019162,0.0708710945731556,0.122265804738075,0.062299036145538,0.213709910354638,0.0358895448559653,0.0771965650967125,0.0460697292400586
"PC(42:4)",0.0251854381939321,0.0241802020653883,-0.00100441217678008,0.0568858870226312,0.0313108280555033,0.0430029583062528,0.0166402573657674,0.00259973052313361,0.074337424257915,0.00259973052313361,-0.00538398689389211,0.0395111401412674,0.0264762597245661,0.0718434250759201,0.0275767541230694
"PC(42:3)",0.0946384605479321,0.0159379393764097,0.0804708168150536,0.11704964812625,0.133609213185051,0.0521830699175153,0.0499025919824927,0.147405420470115,0.0622854385538932,0.0804891422174146,0.0609772217752709,0.11358877129901,0.0751441715671076,0.170362787775777,0.0510321805729382
"PC(42:2)",0.121395558286887,0.0941877276188486,0.121372873695427,0.157125381088629,0.154917700884838,0.121984059036056,0.120185422579118,0.0859635948730293,0.0863486404312965,0.201665958573541,0.11010759428531,0.26772532500057,0.0982107337066814,0.119486350991397,0.121081655845951
"PC(42:1)",0.123703917157624,0.129035645021422,0.180565171469815,0.203519213539882,0.173887782446792,0.118986282330736,0.188214538647544,0.103665709263451,0.105281778178511,0.256116765642424,0.156801220726737,0.297421025133689,0.111305795109798,0.168404542172911,0.149896705544701
"PC(42:0)",0.0583852147509202,0.0428240011924706,0.0418658006664802,0.0713572194936103,0.0228461730616805,0.0459287879183614,0.0210227764547833,0.106168889422721,0.105742886701124,0.0236156972316265,0.0586232307771164,0.212739511478385,0.0753263169792742,0.00258941310683277,0.0316541268661139
"PC-O(32:1)",1.11643723701409,1.21141828885767,1.82171325337164,1.37202763634192,0.867016175204838,0.788895492645507,1.33085572628774,1.66339004678056,1.16009939116034,1.35068017797451,1.51956320964999,1.76138913593349,1.38998815410756,1.08044623937627,1.024989659861
"PC-O(34:2)",2.51716933291658,3.36442743676181,3.05632584835679,2.73306151317738,1.53421326817484,2.26092121943727,2.28459110062481,3.37328504118529,2.42875830294134,2.12002896896254,1.69054583383383,4.30683647104174,2.90467376439387,2.92205522140706,2.27272548072273
"PC-O(34:1)",5.99485966733283,7.95248942887774,8.76158665475369,4.60673805747065,4.33767862907089,5.38087287194602,6.411658597124,5.77620100292742,7.24552389806397,5.78005586218855,6.00450600568594,8.65103802653663,4.16925585033206,6.96284281733394,5.87373564363107
"PC-O(34:0)",7.5489708979973,6.50385115126599,9.45601276560086,5.02861976147768,5.00476258930425,5.17001278893317,6.29604950154817,6.43071778184498,6.14493135720582,6.92388645433432,4.14415414847344,11.8666108565253,5.84991128943747,9.70533980983763,5.70536674813307
"PC-O(36:3)",22.0620761605166,22.0969799686165,35.1663862361985,27.851144881733,18.9155035878104,14.431135547984,28.961802620474,39.9785576981171,20.2493021633767,21.9592226480865,20.0257315393434,49.9770855072219,21.1128435017398,30.3952494655918,20.4444794290078
"PC-O(36:2)",4.65820883911539,4.31088375849271,7.99589989177601,5.7823386786469,3.77815544382858,3.12515284576421,5.2108552938652,7.57453309634736,4.86370237715359,4.40026799447922,3.52603801422254,11.4928408670437,4.38401407495079,7.98385388378705,4.0357606617155
"PC-O(36:1)",2.48875951158663,2.51891362891884,3.49693990045573,1.57306909039035,1.70242518800539,1.86312880602606,2.30194746592909,2.36014157750581,2.43372652859728,2.53845162225748,2.70761046483414,2.66130284857233,2.14977640859977,2.0724161967724,2.07100345901941
"PC-O(36:0)",0.620214866207222,0.925775608699562,0.97181494403677,0.31204008466927,0.301829370499577,0.432753630773268,0.649062509504462,0.690486105850806,0.560956538721712,0.502044868838106,0.486706009645841,0.752308424182186,0.48848026161093,0.601034021229272,0.530187299915171
"PC-O(38:4)",18.9142714518763,21.8305948061235,35.1635721782491,25.6707603585651,16.5374515169249,13.3207892436118,27.1006366660413,33.7527872149262,20.3119680277356,20.6533645138529,20.5836023827106,28.33300328802,27.330159293517,29.3591658475176,19.0006860385187
"PC-O(38:3)",8.23132441218125,13.7115975486486,17.3799431723725,13.1770259847814,5.36674443255561,6.47381589503116,11.368719633604,17.2403684495965,9.2303222996599,8.93695852051837,8.38506182941036,17.441337287719,12.2864538015144,14.236797711828,8.57938433331894
"PC-O(40:5)",1.34563951651413,2.23542878180655,2.27277819560596,1.76291109004553,1.18772157929079,1.12808232294179,2.35309663415086,1.75115254914715,1.37039000773019,1.5669206102242,1.11880807252287,2.2952074456502,1.54255509657073,2.68926055485818,1.62993856797453
"PC-O(40:4)",1.86808625026691,3.55453470286174,3.00670069511333,2.45362678014012,1.42591485939341,1.74005038369479,2.91469770833484,2.69171061338072,1.49835789571371,2.05153238775853,1.12396604911331,4.26362576788445,2.1015703409236,3.87977573538393,2.25238112321126
"PC-O(40:3)",0.829986711061551,2.22625804830423,1.869489711723,1.2680812129018,0.638240554468099,0.933599148904472,1.52628069593908,1.90074048406118,0.63931904338916,0.96338908380117,0.612439041957523,1.87811291982314,1.1404981882907,2.22764848758849,1.19400712504805
"PC-O(42:6)",0.314755930065275,0.347280884494806,0.20701779775271,0.256741196514072,0.142455581415583,0.200820195940126,0.248369292996003,0.500778198191939,0.0773129834501618,0.213077921875735,0.0532395931559743,0.595988068195724,0.369425678974154,0.415012573276333,0.223386942596044
"PC-O(42:4)",0.68929769491463,1.06215942007478,0.81798435489678,0.752876892714124,0.629238973744316,0.593395867699791,1.12584816215529,0.900194951052298,0.395070726642958,0.771641249898727,0.407780702841006,0.820801299026159,0.761138182300157,1.43909150999241,0.817868399794861
"PC-O(42:3)",0.546740572559952,1.14836456393707,0.821833312870856,0.693590946218414,0.481671277051219,0.804560570379054,0.689192429823587,1.40369762091701,0.295130551357484,0.484141269401239,0.291074936505399,0.980537841267951,0.595052020006322,1.42146103962686,0.744675151599559
"PC-O(42:2)",0.0960080158260214,0.131200539436715,0.107748163132319,0.0937233436101454,0.0729648954872955,0.167511924151928,0.0559938088840187,0.478970951445844,0.142366680604881,0.00353787591773428,-0.000819661913348575,0.331192005030023,0.116383028466758,0.377401632981707,0.0982344122593032
"PE(34:3)",0.125888030123458,0.0633134945883258,0.056502765018507,0.0639473855157106,0.00866766775447763,0.0273014652332944,0.0266900321565113,0.0915377348428864,0.0904896278302174,0.0649822845784237,0.0504456132515023,0.0845283314155464,0.0683734555926845,0.114711924350039,0.0269944855200685
"PE(34:2)",1.08718363366711,0.980195047156272,0.771967967809873,0.698811043257478,0.618565418979515,0.803310475631639,0.755270315993223,0.805936617808647,1.01838152883128,0.744059995858012,0.612046078275908,0.79259040270505,0.915443188777938,1.0905069401606,0.778924815611236
"PE(34:1)",3.09145009660218,5.85656268496143,2.65359309834612,1.85278707196937,2.10199134179201,4.17841374175136,2.94819142058725,2.40604276399569,4.36999074400881,1.61127028350306,1.5486603477456,2.82103660844034,2.34973804822221,3.53504139898043,3.50996159023342
"PE(34:0)",0.273175552230129,0.430176450354817,0.274064031269238,0.247386231573671,0.185527810497936,0.436479730045352,0.182767401919653,0.274853190836478,0.323029040400056,0.184739324118594,0.146164712480874,0.478648179768058,0.166450127860177,0.428573179647968,0.283371330519243
"PE(36:5)",0.144567504977473,0.137682157090444,0.149890302339466,0.117167885566435,0.0936195810764442,0.10254262636604,0.125973041897973,0.149461718589068,0.176722146995822,0.0859248343132203,0.06751065099057,0.148314995710982,0.173450685617518,0.201121468043249,0.113704338041063
"PE(36:4)",1.24037913761051,1.44783636299853,1.55646470013957,1.47181292382929,0.985349297372133,0.991741761849543,1.4385333993813,1.50446401989919,1.70802204133038,0.976212987416142,0.906260012294473,1.5674023274788,1.7119857507129,1.72320240370479,1.19459802407033
"PE(36:3)",1.16073685422451,0.690030025754661,0.706123756780348,0.85586452872105,0.555284416287506,0.688875585098929,0.556218183793667,0.798817935292752,1.33752955555927,0.693372262909754,0.581316556929816,0.867522532802802,0.864063050710862,1.402590728229,0.619059666877834
"PE(36:2)",4.64587628362098,3.85507213560653,3.98308254398224,2.69935956240736,2.05492025038895,3.0470126831643,2.60074014052399,3.04292308593517,6.48421078521283,2.89986814926533,2.88398305798063,3.06507923959916,2.84823092863036,6.97992440362251,2.81507800282187
"PE(36:1)",11.0633393226145,15.0831234251382,11.1715971889637,7.76730618038832,5.89319369537033,9.05904188552647,9.81437088408595,11.1320037743049,12.7680380860853,7.81699598981959,8.89304612947828,6.1585569401472,10.754880920635,15.3107650145569,9.42915414890138
"PE(38:7)",0.102319773140534,0.115343645386932,0.0942797914281526,0.0961175441278307,0.0950283963594908,0.0654934323992904,0.164381289212197,0.208626016828435,0.088502120519592,0.0550924913536749,0.0661401604620549,0.0879633121578451,0.114635151819203,0.128100537708389,0.104737274104112
"PE(38:6)",0.373969403839778,0.442316475130046,0.459874158247228,0.462724599480963,0.378229782734503,0.314657359477546,0.530886327510217,0.273302828505998,0.547580046960074,0.441808206726698,0.374883596358933,0.332274097124152,0.47751361644671,0.610320835938789,0.409049790439005
"PE(38:5)",1.36890412620155,1.34374301959091,1.64874275439183,1.9105685524881,1.07575129554163,1.07726251726706,1.34186140790158,1.59247417732162,1.82315227665453,1.3399707594241,1.34204028806918,1.2451047570063,2.09998341298862,2.0689860468543,1.20236472950646
"PE(38:4)",7.2456954460902,11.0920681686184,9.72347315399093,10.7071641589998,5.73242628542547,5.75385967793681,11.0507842030047,10.2916624324992,9.80568549515163,7.18593168017772,8.45377161966111,8.0282323501511,10.7086172560311,9.57391656008893,7.97453555781796
"PE(38:3)",1.1979320366271,1.54991950679403,1.61852446363751,1.51402850235971,0.848282829512032,0.841533649257387,1.56228329058962,1.4368395186003,1.66303302149039,1.14248751483525,1.21017578744543,1.37553946272851,1.45766150096243,1.77455068271585,1.1470877789097
"PE(38:2)",0.290660358633269,0.244765997127,0.18861360685851,0.192072434323989,0.199588824562374,0.19731161818237,0.247564464280709,0.197222725616336,0.393992658875542,0.182305039125731,0.227206927983518,0.14369135808723,0.193754843085328,0.32845568022711,0.221075974251563
"PE(38:1)",0.180884893051779,0.165839187842715,0.162751639765385,0.13182293885445,0.110439116992794,0.103097561398217,0.177253520364945,0.00948823598109613,0.613188426946077,0.301561959821717,0.181754900440478,0.133189785672794,0.151010521353954,0.179849220219025,0.135526343032822
"PE(40:7)",0.922375334486668,1.06402047661474,1.16321362528512,0.850831527800443,0.533040136841255,0.553325502839568,1.02534497133761,1.71578327241071,0.821295853402578,0.559824890326332,0.463269005180508,0.836149142214105,1.43051289711296,1.66716903998933,0.753699041894894
"PE(40:6)",0.429768024030935,0.599585722772616,0.529033894119227,0.515137710618777,0.399555674498557,0.387354168287239,0.618304197565019,0.357373153599182,0.740269398611651,0.409636050644678,0.411529175096361,0.324476801666379,0.543204370397485,0.806663524167292,0.489659175693621
"PE(40:5)",0.546846346732858,0.7237868221327,0.508306236157573,0.538402299151026,0.4785091487683,0.410905249920991,0.841644344955849,0.592485710329848,0.67642187135603,0.390063822004302,0.408418658550032,0.417093493523882,0.538634292454419,0.850456918301835,0.588716607300516
"PE(40:4)",0.500216186418804,0.986201543062127,0.555892585171086,0.648093030720207,0.410310963695494,0.455753271653627,0.889004808088115,0.570743990547534,0.579841101979279,0.439847124359489,0.347479538588254,0.546528565285257,0.442908824285664,1.29001454755971,0.637081471376967
"PE(40:3)",0.0723531515261431,0.131917455857899,0.0761382279161661,0.112617533490972,0.0821903828079894,0.0854204611092862,0.127113407654686,0.0901149391717342,0.0878542821381559,0.0596749681994218,0.0439201075163385,0.0931517878782839,0.0867440135842495,0.157293002765051,0.104382798456217
"PE(40:2)",0.104091073053138,0.0101841143553857,0.115360900991946,0.103869880802378,0.0837203822067429,0.0267064841805587,0.0415348433422904,0.100897974842506,0.158099890744938,0.0799558070758618,0.087397492676429,0.108189180702776,0.0799172369125369,0.173328164631029,0.0334932513373207
"PE(40:1)",0.111069638789869,0.125760244047558,0.138883288195281,0.110411083373984,0.0894389225306847,0.0900559471735765,0.124923038279499,0.109004747923483,0.182100046794685,0.0843201353979796,0.0897698326325178,0.205308219728359,0.102026604690595,0.10703066837197,0.106188865174732
"PE-O(36:4)",2.20737529317401,3.29534025229064,2.44521447362559,2.12628812212329,2.1304285967442,1.7662107710538,3.97311107739493,2.35885991466224,3.13669335537224,1.72130078006794,2.09390395990317,1.5379063319152,2.46817749055847,3.14371423170007,2.64985804094365
"PE-O(36:2)",0.22470053951441,0.230882659503281,0.255019272634268,0.095983028979874,0.142419712021339,0.124573424940103,0.262827013273729,0.171753365759856,0.379690706590934,0.137172966614611,0.242344813961608,0.093420885504636,0.190319959515073,0.192943935157614,0.181612279336228
"PE-O(36:1)",0.322589976816048,0.575366962396119,0.499029739438097,0.127243503465818,0.226207488242016,0.23487605543512,0.554645079902802,0.29557354032655,0.543734322250366,0.21055636095595,0.406849783281867,0.112967858597396,0.357777826970512,0.29031096538439,0.361844133861819
"PE-O(36:0)",0.172174338679839,0.375123412151968,0.192488961932078,0.0939709516457414,0.0970722053911382,0.120260623461883,0.306565451561332,0.139999760281946,0.254853830709409,0.132932173337702,0.226203719034659,0.100759527808908,0.137851278169809,0.126175540337576,0.19306652379669
"PE-O(38:7)",0.710924079912322,0.665176038184505,0.76315180579656,0.489228276665132,0.502059717383658,0.413875590689944,0.805641331774327,1.44442192052269,0.684869618049743,0.352213305212784,0.508084318813669,0.405120834525889,0.763504639160029,0.986625187072135,0.577988478881156
"PE-O(38:6)",0.297133787812503,0.340419164458986,0.419057713230641,0.237893593295423,0.302399097710196,0.21208402107627,0.482924390808616,0.253164934369565,0.414407188930275,0.283575556293359,0.297467031783512,0.225805733160622,0.30542193133392,0.446064222363446,0.320863462469563
"PE-O(38:5)",1.56493307501507,1.42635674778961,2.10052360628071,1.47218410830138,1.19315575027768,0.814222641237658,2.08671609840541,1.54835911776291,2.46034703284452,1.45320672248374,1.96631556993488,0.866469825959236,2.22417682572374,2.0615857390646,1.30459532957988
"PE-O(38:4)",2.95819166551221,4.67543562821706,4.86202509191101,2.98150898151805,2.00600764855384,2.06682895692053,4.53821954972084,3.86436635229581,4.67294307647975,2.83497508390148,4.50641892151797,1.73615869304672,5.55198037953867,3.25422101633593,3.06341407286624
"PE-O(38:3)",1.20930332074591,2.55785471472557,2.48846863558511,1.14915104289729,0.883679679848706,0.8741964733438,2.58539553542377,1.53977225018902,2.2098842108374,1.15944149098963,1.80521048384963,0.903146572195667,1.95376819834071,1.57170762176384,1.50487279312619
"PE-O(40:8)",0.427077355087729,0.391615663552582,0.59974307650572,0.308705044606374,0.42455120384375,0.270762101392268,0.611603019830109,0.84084565078219,0.425963768106745,0.267658022645814,0.375045545348245,0.256461087659882,0.562553627242426,0.586015650542747,0.407758985635595
"PE-O(40:6)",0.257809497128468,0.383893467491426,0.327240891228226,0.225386598205604,0.206216177118361,0.180965062812634,0.435977596522212,0.330143495563611,0.387759810687763,0.194918913381812,0.319964599576726,0.133633357264908,0.37370655494937,0.286416908956922,0.281832382940776
"PE-O(40:5)",0.36399703511643,0.605921735213628,0.53664690461658,0.297786264461946,0.277603443936147,0.271167911216736,0.620019305816229,0.386822939812291,0.40871761907502,0.373138976202757,0.405444511730379,0.237316291936862,0.53532677766922,0.434965619004527,0.410881470538401
"PE-O(40:4)",0.450397034536453,1.01408436551033,0.752191181549929,0.516589266245946,0.270235628776696,0.385935752287225,0.714827006481046,0.720215510740948,0.605951300259499,0.443837188336509,0.652784219153705,0.345223563935687,0.796755753702659,0.526042097989146,0.525709740521087
"PI(32:2)",0.0432747260673944,0.0432747260673944,0.517483085943105,0.0432747260673944,0.586227746976275,0.125154323011197,0.225019266762997,0.239787193177572,0.0440003724862859,0.086154618826897,0.152558392824307,0.0971901492517036,0.15179016831228,0.0537269143964929,0.168224212423399
"PI(32:1)",0.328314814118235,0.287845069313783,0.27913587939406,0.217323923871792,0.433335764173947,0.331873457876055,0.376240488600729,0.428768547852774,0.232299724703008,0.238186658220529,0.264353995302493,0.298453910811629,0.224275721767663,0.287917336004372,0.3533804774746
"PI(34:2)",1.23648563298393,1.28586980460437,1.24458940346597,1.58470473432864,1.37708803126571,1.057655924228,1.67358125052794,2.02211295593761,0.958148451941627,1.14221856218373,1.05921030300478,1.77178947824928,1.10684142081923,1.63082664446831,1.33070335870593
"PI(34:1)",8.03222167344526,3.03301282338269,5.04875351126602,3.98103476258191,4.77568151881321,2.82706216762013,5.12308816302402,6.70672090821258,7.34710913683865,5.12339643413015,7.31494187500107,6.07367255227162,3.11880809758872,5.46523889351366,3.80613550995954
"PI(36:4)",2.31968885879119,2.19795414574404,3.69805676597247,3.4085315268636,3.12438094505025,1.98051957458514,3.4667653080765,4.77641917936486,2.76499008643767,2.25961680248439,3.10638142306108,2.58850214335894,4.41518784422653,2.51983877962451,2.62069751244129
"PI(36:3)",1.84159436718307,1.53862165406152,2.06895231589783,3.32441322689346,1.94258482034309,1.80979518556851,1.65162387842041,3.45808913308123,1.74263664450574,1.84927141035022,1.89162739139598,2.53535284434105,3.06717590150091,2.09514628936943,1.72891205475583
"PI(36:2)",12.9099090934154,6.56935179625911,10.4020527701869,10.5879486460393,8.05468470315855,7.15440132221537,7.39611746908426,12.7581679349317,12.0767430539263,10.9195650948336,12.5905019457141,10.1148878365125,9.70663214051774,12.2283246186754,7.2742568452787
"PI(36:1)",17.8574993854897,6.00939310418869,11.5477666359056,11.2634177527056,7.27000216538294,5.83005781963939,7.49355496231896,11.9651591229868,18.4871207160331,15.0485783667506,20.3297118367963,12.9496492400244,10.2678131210124,10.0924553022848,6.60975791345762
"PI(38:6)",0.523234799327013,0.463518039091668,0.685482664866314,0.914933063802628,0.780610001071644,0.502810128097915,0.720032573229962,0.654669893135257,0.765785908641172,0.630276350283219,0.778656288653862,0.831760294510584,0.861141412927017,0.410521796898994,0.601856271843075
"PI(38:5)",2.29668167606559,2.58731424048637,3.51863837584101,3.45934279974171,2.97737941515682,2.26480616086741,3.40091176479141,3.53347368609756,2.84846121314892,2.41021441543299,2.51407583717862,2.23269257128704,7.19605450201687,2.19984551768976,2.7755274360025
"PI(38:4)",31.9210736061384,39.2617271631109,49.8359805342019,46.6250559220044,28.2107919809095,23.3260194552383,47.4822145624286,56.6680773206202,43.6572835630383,33.4284514815592,52.7518667585073,26.4187434330853,67.9934932925661,31.7143870016972,33.2808282114036
"PI(38:3)",6.90574119696685,7.91175148569543,10.7062809075937,8.18316829028744,7.47940013069702,6.53386240446154,9.05638357369291,12.19569315191,8.10555721019604,6.61758670239158,9.23266979141336,6.42556940707388,14.718231331779,5.7084379512526,7.69254286663286
"PI(40:6)",1.53731266382337,1.89463633380296,3.24300067571298,3.29990899475346,2.68017748320333,1.45592173666744,3.48528194495289,2.41675084835409,2.29703996541443,2.38263929769033,2.73572687984087,2.78716896019582,3.932462768012,1.50124309034012,2.25358339340252
"PI(40:5)",1.23916037936404,1.595232762541,1.87462773223444,2.59778225018793,1.86775308192016,1.23121165824664,2.41845831090448,2.26906272753139,1.71171134264797,1.35033367131059,1.56934576867177,2.02649444924399,2.95387901665318,1.22552126863906,1.72615401593884
"SM(16:0)",49.1398468523172,46.8169614753673,63.43556634912,46.7975312423224,32.9350803404146,32.4561328278454,47.5077630820364,60.3782180855424,70.9426764502115,35.4476315018825,40.5956538409875,38.7824864858374,64.0775571734438,75.1085545012877,39.2674491012779
"SM(18:1)",0.418338049891902,0.46318277090602,0.18320103394278,0.458533687192739,0.322202586708499,0.405383253656608,0.368427726917522,0.397732014307801,0.222160776889041,0.511620288591933,0.606664312992653,0.471573006962903,0.123698848052513,0.294941741210501,0.386475144846275
"SM(18:0)",1.0375685220489,1.0117432270946,1.01646335423706,1.05604055721592,0.48952398712269,0.632637983048499,0.784203368112118,0.609291461163592,0.661218950731459,1.82998714006347,0.926532832311337,0.9400405553391,0.948976457497873,1.59904516308291,0.704412521316568
"SM(22:1)",1.02142891646231,1.34473552898142,1.39554138192494,1.1412707159488,0.767780523324565,0.934487924466456,1.10561713114837,0.861064367927974,0.719827682179744,1.6691905145821,0.90691918848991,1.08565009114146,1.16157499092238,1.94225905131949,1.01649252734618
"SM(22:0)",4.48467730737906,5.82616899005888,6.33155379294624,3.73405172348737,2.32208807882238,3.55920226195698,3.80330592350533,3.98728455217445,4.79844498937801,4.84381580801424,4.08409961514358,4.51050025073195,4.66780730826455,6.10488784095533,3.67923571051094
"SM(24:2)",2.94192627438688,2.69756167468072,3.70507233650974,2.35873458655477,2.05299713424913,2.11191676493948,2.62238034024789,2.91372686167282,2.31660669109965,3.06925034192692,2.14805179291562,2.01668204856627,3.21533071077597,5.84947417979756,2.35340685783661
"SM(24:0)",19.7578567548578,25.373100256594,28.3263578583801,21.5037686667969,14.078353925232,17.6597626473946,20.2283080786471,27.9569760031969,16.6820045831915,21.1152257885351,17.5317898456964,22.9283154841527,26.5985769082298,27.5782817336444,18.900475936225
"SM(26:1)",0.549811401808581,0.50697510336762,0.586726912454846,0.468260191282365,0.510626321784105,0.462370277476853,0.559787853625973,0.651842176329183,0.372388824098605,0.631963911092889,0.629897605683303,0.584583963609743,0.387609883878262,0.55985592253912,0.508797500495368
"SM(26:0)",0.20459883618943,0.183778001508041,0.187610308344681,0.211064583557711,0.155294173931678,0.182370036835407,0.156503969185224,0.190987893399569,0.105799217402566,0.292889330397436,0.175060729907065,0.195830003125884,0.22657458347339,0.231221499583933,0.168970317889317
"TAG(46:0)",0.859158467017019,0.985005388106147,0.751495569174931,0.604817839022208,0.505990487001353,1.05535808918058,0.471916193242359,0.524732073786317,1.04033369356805,0.893443879319382,1.10273818775125,0.76382143698499,0.494970863186634,0.634317168037996,0.706528655936286
"TAG(48:2)",0.37615103915063,0.65298986259708,0.480095081585755,0.471264785840963,0.373127836884139,0.749697138512646,0.32435675752345,0.3222369828079,0.38083159566823,0.663433901633609,0.723156366494108,0.639216168541953,0.295737060290973,0.275446354617059,0.493993920531718
"TAG(48:1)",1.10708933319598,1.13996526059651,1.49000036923874,0.836100325002862,1.55379534219626,1.80917931370747,0.978528346083371,0.803562688227095,1.13728285081718,1.54058076430229,1.60385621112398,1.54556987216133,0.761184761434685,0.807028328639725,1.3310109314276
"TAG(48:0)",1.19426112511424,1.14802963043748,0.282591957262734,0.334586638048232,0.373845240652982,0.83818725411869,0.514063713549219,0.485945759013447,0.518927670919866,0.777861285754336,0.776117558029986,0.710752184222225,0.278233856810483,0.298335791606157,0.656711453462858
"TAG(50:3)",0.261811837936454,0.375366795602969,0.180315316401327,0.191304719799731,0.243015344116322,0.405378390634581,0.224734677101357,0.191638619496715,0.185468551113143,0.311068478465718,0.346956268820798,0.246022489518823,0.142061627294771,0.143343222893834,0.3022558444617
"TAG(50:2)",0.752604179472078,1.16225155562954,0.76125101343704,0.602356939835811,0.846829471790931,1.14735557400897,0.857857470748542,0.547154200348896,0.691493460497805,0.996945629971885,1.07905339162174,0.775383791537279,0.498199663761343,0.56235496726968,0.992207404291225
"TAG(50:0)",1.25952513953787,1.14002967150798,0.095347714639705,0.132658750010211,0.330741881691605,1.05734425154624,0.357138600037543,0.218171431227758,0.34280661935996,0.528919722830567,0.435998197023523,0.441247177410932,0.127150663843147,0.130460817631868,0.615989835597039
"TAG(52:5)",0.0906202880643662,0.166779874788703,0.0281798143009313,0.0581862774435645,0.05814506716164,0.0623254335476088,0.156562104772903,0.0465786597659985,0.0406093574647003,0.0630522130817475,0.0219291567681302,0.0864931974087646,0.0465050515175347,0.0937728015416044,0.0997573525569128
"TAG(52:4)",0.308677161377279,0.56331052934055,0.202022448702736,0.21940519531468,0.244781827299651,0.277496676641208,0.498072322720474,0.186487964472491,0.185314039299519,0.341702487498966,0.20849988464925,0.211771858792408,0.11822423201401,0.641354400515164,0.372189879870616
"TAG(52:3)",0.793155906322031,1.11776038908335,0.481070717644056,0.470458847859801,0.53818695926649,0.664581809742838,0.906454504915382,0.405218106455455,0.61710326364805,0.792596483805749,0.665696396312702,0.44068282869556,0.376793899007635,0.884390250778208,0.776271924001357
"TAG(52:2)",1.48828882919753,1.52714682176094,1.56368597573547,1.28836073328043,0.844795839565559,1.10423320917979,1.16923850879467,0.895563980556659,1.89473218169942,1.81416911839828,1.84049466428133,1.22942823658444,1.36017788806632,1.39159568034122,1.13627514499909
"TAG(54:6)",0.19490812831379,0.370456699391284,0.124608902789791,0.12047366120965,0.139196780297028,0.146206923545817,0.353382834147966,0.108150459224456,0.121840189535021,0.163365348791306,0.0703411237491798,0.113300569318187,0.0748741119431671,0.711826733765178,0.22824968959395
"TAG(54:5)",0.369209334097088,0.65400359001038,0.223619868657035,0.245064013872466,0.233541022276507,0.264919439043944,0.578216365015025,0.251885024298561,0.209614961332353,0.283657174330974,0.124771984466239,0.292481498968169,0.188445077585816,0.860135328355617,0.392134446555376
